 193,  110,  509,  311,  178, 1321,  459,  642,  916,  934,  613,  588, 2128,  647, 3172,  593,  874, 1903,  280, 1535,  485,  581,  707,  733,  932,  270, 1423,  204,  291,  361,  102,  351
  63,  505,  547,  365,  838,  591, 1158, 1021,  580, 1970, 1202, 1299, 2025, 1058, 3000,  911, 1695, 2970, 1231, 1621, 1111,  926, 1521,  723, 1283,  968, 1633, 2130,  393,  540,  199,  202
 189, 1301,  740, 1666, 2927,  454, 2119,  801, 1219, 3665, 3885, 2930, 1605, 6078, 2031, 2489, 2272, 2616, 2203, 1310, 1237,  825, 2933,  503, 1320, 3474,  726, 2201,  392, 1206,  650,  134
 299, 1092, 1089, 2021, 1928, 3282, 3452, 2180,  869, 1301, 3274, 1984, 1245, 5314,  688, 3123, 5172, 2028, 1579, 1451, 1759, 2001, 2583,  827, 1837, 2874, 2232, 1015, 1006,  419,  408,  865
 604,  180, 1760, 2253, 1100, 4619, 2291, 2609,  526, 1008, 3431, 1610, 1848, 2233, 1745, 2332, 1002, 1928,  570, 1608, 1115, 2745, 1038, 1674, 2904, 2598, 3290, 3688, 1861,  708,  238,  458
 964,  273, 1243, 1305, 1461, 4605, 1682, 1979,  488, 2177, 1179,  996, 1748,  441, 2978,  222, 1700, 1379,  186, 2294,  438, 1930, 1774,  777, 2855,  971, 6037, 1913, 1839, 1889,  202,  893
 359,  275,  148, 1569,  504, 1321, 1098, 1102,  155,  365,  746,  121,  674,  225, 1186,  224,  456,  836, 1313, 1072,  269,  941,  858,  865, 1778, 1359, 2922,  992,  935,  498,   90,  801
1056, 2707,  391, 1840, 1969, 2612, 2537,  448, 1048, 1559,  686, 1176,  486, 3287, 2295, 2653, 1128,  689, 1832,  314, 1931, 1327, 2087, 2822,  616, 5677,  559, 2532, 1129,  808, 2057,   98
 670, 1664, 1309, 1194, 2766, 1340, 3739,  251, 1278, 1364, 1981, 2014,  315, 4172, 1205, 4129,  874,  963, 1637,  457, 2076,  896, 2842, 1938, 2657, 5496, 1304, 2591,  504, 1318, 3208,  117
 826,  448, 1079,  315, 1413,  518, 1491, 1135,  280, 1317,  876,  565, 1394,  761, 3255,  740,  878,  716,  240, 1318,  193, 1982, 1832,  546, 2580,  817, 4508, 1061, 1076, 1472,  526,  530
1199,  168, 1075, 1031, 1179, 1594,  993, 2998,  514, 1008, 1903,  515, 2725,  970, 7146, 1280,  974,  922,  952, 3144,  579, 1672,  484, 1486, 1434,  857, 3066,  466, 3387, 1563,  284,  876
 255,  760,  409, 1168, 1715, 1104, 1092,  912,  319,  526, 1392,  977,  544, 1610,  807, 1421, 1592,  383,  554,  272, 1643, 1449, 1001, 1861, 2507, 3751, 1864, 1311,  838,  429,  326,  199
 251, 1054,  543, 1295, 2178, 1854, 1212,  326,  595, 1340, 1928,  759,  347, 3461, 1940, 3336,  633,  470,  887,  336, 1334,  819, 1368,  994, 1046, 4550,  928, 1641,  270,  867, 1210,  146
 264,  219,  605,  976, 1040, 1770, 1276,  753,  486,  674, 1651,  769,  465, 2557,  246, 2385,  632,  947, 1557,  179, 1349,  958, 1505, 1232, 2610, 3704, 1448, 1970,  645,  406,  533,  104
 186,  149, 1214,  547,  925, 1366, 1144, 1903,  275, 1595,  800, 1175, 1877,  148, 4108,  143, 1129,  879,  471, 1475,  683, 1791, 1085, 1031, 2906, 1093, 2834, 1081, 1326,  755,  112,  288
 339,  208,  961,  642,  894, 2048, 1476, 2286,  257,  977, 1493,  808, 2549,  641, 5710,  545, 1436,  834,  458, 2702, 1531, 3449, 1011, 2029, 4266, 1181, 3520,  397, 1052,  926,  172,  369
 369,  388,  419, 1295,  983,  943, 1186, 1006,  474,  625, 1706,  463,  683, 1058,  247, 1472,  929,  718, 1299,  380, 2304, 2162,  561, 1333, 1897, 2070, 1295,  843,  700,  433,  244,   59
 540, 1062,  188, 1966,  909, 1786, 1249,  434,  416,  998, 2805, 1168,  236, 3948, 1250, 4134, 1022,  759, 3273,  196, 1377,  763,  914, 1504,  842, 3220,  474, 1981,  574,  855,  571,  129
 243,  645,  355,  430,  786, 1152,  946,  307,  345,  958,  509,  888,  406, 1361,  940,  607, 1390,  481, 2756,  350,  386, 1310,  922,  455, 1023, 1432, 1415,  912,  416,  430,  217,  158
 457,  352, 1221,  292, 1134,  738,  362, 1046,  123, 1105,  258,  923,  870,  178, 4886,  500, 1283,  327,  213,  956,  217, 1028,  361,  416, 1677,  517, 1304,  514,  647,  658,  126,  620
 263,  113,  658,  567,  552,  501,  482,  636,  116,  328,  355,  653,  608,  157, 2167,  171,  686,  213,  400,  609,  265,  877,  124,  752, 1169,  410, 1776,  142,  577,  241,  146,  293
 321,  509,  159,  847,  634, 1053,  526,  377,  138,  377, 1004,  166,  662, 1375,  283, 1777,  143,  366,  372,  316,  785,  417,  355,  912,  717, 1549,  801,  486,  483,   89,  243,  804
 291,  734,  224, 1111, 1026, 1226,  865,  243,  429,  937, 1178,  264,  396, 1972,  462, 3040,  329,  562,  996,  155, 1561,  318, 1127,  832, 1724, 2861,  258, 1433,  176,  543,  481,  239
  41,  371,  396,  401,  961,  343,  653,  186,  245,  959,  224,  670,  997,  764, 2236,  989, 1175,  957,  378,  572,  971,  799, 1111,  454, 1553, 1125, 1637,  687,  282,  558,  150,  107
 183,   97,  603,   83,  715,  901,  238,  470,   67,  357,  407,  382,  969,  117, 1498,  125, 1164,  281,  221,  529,  484,  890,  265,  522,  735,  574, 1217,  200,  697,  283,   69,  272
 931,   47,  564,  506,  182, 1188,  149,  734,   65,  710,  884,  291,  233,  223, 1669,  499,  208,  198,  383,  225,  360,  256,   76,  386,  235,  933,  643,  166,  280,   92,  109,  273
 256,  235,  148,  763,  162,  523,  232,   82,  127,  145,  620,   62,   74,  427,  276,  602,   50,  125, 2389,  140,  246,   92,  276,  150,  177,  433,   35,  144,   66,   70,   58,   66
  50,  290,  116,  411,  311,  213,  194,   30,   82,  175,  131,   48,  153,  102,  544,  534,  289,   76,   74,  154,   69,  139,   73,  115,  166,  167,   55,   92,   98,  193,  110,   49
  46,  281,  218,  209,  237,   52,  205,   73,  150,  257,  156,  234,   61,  201,  601,  317,  229,  159,   27,   96,   88,  200,   33,  227,  272,  232, 3162,   94,   65,  222,   88,   93
  58,  117,  171,   66,  285,   41,   68,  122,   78,  231,   94, 2305,   92,  323,  677,  384,  140,  230,   34,   68,   56,  139,   36,  262,  172,  110,   52,   68,   85,  105,   83,   59
  39,  153,   53,   37,   97,   45,   79,  180,   34,  519,  171,   80,   42,   66,  333,  126,  482,   45,   48,   50,   41,  134,   47,  101,  101,   62,  124,   44,   68,   72,   48,   24
  67,   99,   43,   41,   87,   33,   53,  480, 2209,   43,  139,   28,   66,   36,  297,   87,  185,   25,   51,   44,   43,  101,   22,   66,   17,   82,   51,  327,   53,   65,   45,   26
