 129,  224,  721, 1004, 1010, 1536, 1550,  803,  829,  719, 1536, 1519, 1534, 3501, 2152, 1813, 1812, 2067, 1691, 1931, 2139,  759, 2339, 1252, 2537, 2774, 2691, 1228,  419,  447,  210,  280
  65,   70,  113,  213,  156,  171,  116,  203,  357,  449,  523, 1161,  968, 1348, 1467,  967,  960,  981,  589,  359,  306,  227,  339,  171,  179,  175,  312, 1329,  131,  102,  139,  135
 248,  404,  489, 1724,  884,  725, 1490, 1397, 1586, 2310, 4267, 2966, 3012, 4015, 2872, 2936, 2998, 3574, 1894, 1870, 1635, 2017, 1515, 1274, 1803, 2853, 1826, 1189,  721,  542,  380,  198
 751, 1516, 3074, 3347, 4308, 4670, 5760, 4893, 1993, 3038, 4250, 3979, 3862, 8038, 4737, 4634, 7228, 4897, 2927, 4220, 4094, 6614, 6394, 3177, 5463, 7703, 8091, 3022, 3269, 2190,  819, 1334
 585, 1070, 1956, 3259, 4028, 3918, 4636, 3848,  629, 1703, 4067, 5545, 1290, 3230, 1411, 2442, 2346, 2737, 1095, 2534, 2540, 3793, 3257, 1991, 3719, 6411, 5081, 5621, 2474, 1182,  698,  594
 195,  135,  473, 1166, 1548, 3436, 2209, 1107,  238,  431, 1579, 1271,  460, 1466,  474,  729, 1401, 1383,  701,  659,  727,  825,  489,  572, 1062, 1719, 3185, 1438,  708,  481,  367,  233
 145,   88,  176,  253,  434,  807,  646,  110,  343,  390,  812,  559,  455,  944, 1194,  970, 1327,  725, 1673,  529,  472, 1560, 1442,  853, 1740, 1632, 1545, 1932,  875,  494,  274,  314
 223, 1332,  183,  236,  218,  781,  461,  190,  303,  258,   94,  347,  143,  119,  430,  109,  132,  523,  132,  157,  167,  382,  430,  279,  696,  636,  356,  250,  174,  115, 1315,  154
 935,  997, 1916, 2276, 2881, 3708, 3749, 2951, 2034, 3165, 3728, 2481, 2394, 4067, 2642, 4447, 3839, 3440, 2561, 2446, 4020, 6130, 4716, 4857, 7700, 8145, 8076, 5318, 2784, 1916, 3002,  312
1201, 1457, 1614, 3269, 4507, 2042, 3992, 2779,  733, 1515, 4684, 2497, 1417, 1668, 2591, 3693, 2535, 2591, 2090, 1698, 1535, 3796, 3820, 2802, 5301, 6094, 7425, 4377, 3323, 2458, 1236,  885
 348,  235,  272,  866, 1444, 1180, 1147, 1139,  197,  208,  422,  508,  164,  331,  179,  601,  177,  173,  197, 1913,  232,  260,  275,  319,  330,  871,  699,  372, 2126,  144,  206,  234
 190,  580,  145,  497,  555,  495, 1010,  503,   45,  233,  203,  105,  300,   91,  131,  315,  192,  256,  278,  334,  463,  481,  351,  511, 1161,  782,  491,  248,  217,  171,  165,   91
 190,  323,  246,  234,  886,  541,  290,  520,  169,  235,  506,  372,  234,  436,  403,  680,  566,  176,  344,  387,  436, 1218, 1135,  491,  930, 1790, 1434,  834,  495,  302,  196,  101
 584,  953, 1932, 2101, 3982, 4409, 2985, 2355, 1074, 1661, 2974, 2841, 2092, 2672, 2609, 2675, 2181, 2474, 2814, 1860, 3323, 6194, 3896, 3410, 8590, 8394, 6188, 4681, 2774, 1207,  397,  449
 341,  465,  979, 1685, 2651, 3164, 3201, 2254,  842, 1437, 2415, 2228, 2175, 2497, 2334, 2291, 1589, 2305, 2074, 1752, 3346, 4886, 2919, 4259, 6784, 6783, 4985, 3428, 2035,  716,  280,  241
 163,  142,  171,  401,  229, 1912, 1013,  612,  375,  517,  929,  802, 1142, 1729, 1272,  998,  747, 1124, 1153,  791, 1165, 2054, 1331, 1230, 2083, 1986, 1098,  406,  272,  210,   88,   80
  98,  205,  324,  338,  260,  395,  397,  136,  184,  239,  302,  366,  252,  718,  273,  171,  114,  139,  224,  154,  556,  585,  294,  271,  799,  985,  276,  110,  114,  147,  222,   55
 141,  264,  369,  747,  837,  528, 1102,  625,  197,  757,  888,  660,  472,  597,  901,  620,  714,  784, 2709, 1050, 1240, 1740, 1103, 1845, 2267, 2674, 2447, 1683, 1187,  504,  209,  146
 626, 1835, 1612, 1234, 3883, 3293, 2616, 2133,  704, 1963, 1968, 1975, 1772, 2528, 2717, 2163, 2871, 1994, 4276, 1375, 1840, 4409, 2430, 2308, 4407, 5836, 5709, 3298, 1599,  816,  302,  338
 185,  651, 1015, 1188, 1090, 1803, 1086,  792,  458,  992, 1244,  788,  610, 1271, 1462,  883,  868, 1048,  868,  503, 1022,  942,  594, 1269, 2735, 2264, 1391, 1363,  527,  174,   85,  186
  30,  146,  314,  549,  307,  618, 1240,  277,   96,  222,  976,  682,  468,  588,  568,  363,  220,  556,  476,  534,  989, 1326,  380,  456, 1448,  977,  872,  854,  772,  284,   46,   26
 115,   87,  143,  222,  338,  141,  408,  119,   62,   56,  240,  316,  437,  260,   98,  323,  173,  129,  199,  228,  187,  150,   69,   81,  150,   88,  113,  104,  126,   47,   62,  670
 215,  348,  643,  769, 1235, 1339, 1055,  406,  305,  988,  612,  290,  440,  696,  604,  481,  645,  176,  668,  317,  747, 1036,  512,  376, 1913, 1843,  707,  719,  393,  166,   93,   42
 446,  545,  834, 1475, 1653, 2077, 1576, 1200,  506, 1534, 1746, 1237, 1581, 1951, 2424, 2110, 2016, 1860, 1350,  936, 1902, 2376, 1617, 1645, 3185, 3654, 3890, 1581, 1032,  555,  314,  138
 328,  522,  538,  888, 1268, 1377,  930,  373,  263,  901,  856,  573,  655, 1457,  986, 1339, 1025, 1001,  914,  493,  803, 1128,  685,  587, 1033, 1300, 1270,  834,  851,  400,  306,  222
 680,  133,  182,  126,   94,  168,   78,  126,  135,  766,  129,  295,  129,  259, 1237,  284,  229,  171,   88,   55,   34,   74,   83,   76,  111,  195,  167,  126,   63,   86,   92,  100
  27,   62,  110,  304,  229,  144,  178,  142,   79,   80,  110,   89,   37,  206,  190,  147,  280,   38, 2237,  152,  120,  300,  336,  110,   96,  122,  215,  275,  212,   43,   20,   21
 147,  231,  387,  332,  545,  328,  330,  156,   85,  160,  168,  131,  357,  155,  171,  244,  369,  155,  236,  190,  278,  736,  347,  220,  462,  399,  455,  378,  299,  170,   76,   21
 156,  207,  468,  557,  577,  460,  410,  169,   63,  334,  310,  209,  276,  292,  294,  339,  401,  344,  308,  210,  358,  444,  219,  131,  304,  492, 3453,  232,  142,   75,   55,   39
  99,  128,  271,  378,  438,  312,  241,  127,   59,  332,  326, 2374,  445,  484,  422,  339,  199,  354,  204,  195,  371,  393,  234,  279,  430,  390,  297,  161,   90,   59,   36,   16
  40,  100,  119,  271,  251,  223,  213,  103,   56,  589,  197,  216,  275,  286,  335,  304,  576,  192,  143,  128,  272,  290,  127,  150,  301,  217,  215,  133,   80,   39,   28,   15
 114,   64,  106,  181,  148,   99,  125,  489, 2220,   80,   55,   39,   65,   86,   92,  147,  167,  101,  128,   60,   92,   58,   21,   30,  127,   99,   38,  312,   63,   68,   33,   22
