 161,  469,  836,  954, 1157, 2252, 1803, 1110,  727,  733, 2081, 1608, 1769, 3258, 1676, 1731, 1522, 2178, 2020, 1560, 2192,  853, 3361, 2639, 4066, 3940, 4020, 1803,  641,  600,  311,  205
 165,  307,  437,  561,  902, 1165,  723,  722,  518,  614,  772, 1195,  836, 1866, 1677, 1974, 1337, 1753, 1399, 1069, 1336, 2120, 1937, 1564, 2142, 2426, 2379, 2501,  740,  240,  188,  228
  92,  126,  208, 1182,  371,  458,  265,  269,  617,  618, 2218, 1062,  776, 1383, 1007,  860,  884,  868,  436,  263,  140,  266,  568,  376,  456,  442,  436,  375,  335,  155,  109,  171
 179,  159,  379,  737,  822,  904, 2577, 1369,  732, 1686, 1774, 1515, 1501, 3491, 2370, 1993, 4892, 1866, 1242,  946,  663, 1046, 1808,  703, 1509, 1937, 1715,  646,  441,  310,  187,  813
 487,  745, 1242, 2391, 2984, 3292, 2992, 2790,  797, 2283, 5085, 3868, 1351, 4649, 2759, 3374, 2847, 2775,  991, 1614, 1979, 3774, 3261, 2813, 5352, 7700, 4310, 5381, 1983,  777,  621,  253
 267,  920, 1617, 3462, 4131, 9080, 4869, 3715,  367, 2347, 5356, 3159, 1837, 4124, 1711, 3440, 2300, 3028, 1678, 1887, 3027, 3642, 3410, 3144, 4306, 7508, 6709, 3628, 3362, 1433,  753,  319
 184,  362,  681, 1477, 1929, 2397, 2718, 1097,  397, 1019, 1494,  719,  820, 1004,  693, 1234,  821, 1974, 2279, 1161, 1208, 1297, 1640, 1616, 2692, 3445, 3355, 2570, 1098,  482,  567,  607
 230, 1342,   92,  141,  581,  562,  209,  236,  251,  239,  193,  499,  389,  921, 1234, 1004,  801,  276,  359,  134,  140,  516,  598,  575, 1065, 1350,  826,  815,  773,  185, 1433,  124
 108,  147,   61,  105,  280,  709,  356,  106,  135,   70,  513,  158,   86,  158,  144,   98,  113,  116,  177,  125,  165,  441,  517,  726, 1165,  855, 1133,  426,  285,   81, 2051,   82
 591,  510,  777, 2002, 2081,  825, 2805, 1976, 1082, 2022, 3289, 1414, 1411,  602, 1717, 2427, 2383, 1384, 1138, 1076, 1952, 4791, 3270, 2880, 5233, 5791, 6449, 2992, 1656, 1533,  718,  360
1237,  810, 1522, 4463, 5894, 6277, 4580, 3279,  766, 2598, 4482, 2467, 2313, 3779, 2437, 3429, 2471, 2500, 1767, 3178, 2392, 3686, 2520, 4001, 6633, 9200, 6787, 4138, 5303, 2510, 1442,  759
 427,  947, 1134, 1869, 2365, 2669, 1511, 1097,  111,  673, 1230,  428,  502,  909,  413,  859,  488,  498,  212,  442,  684,  614,  651,  744, 1984, 2524, 1218,  594,  507,  460,  488,  243
  83,  222,  157,  193,  350,  295,  391,  357,  114,  251,  337,  205,   88,  226,  168,  251,  170,  297,  506,  513,  407,  631,  632,  617,  645,  564,  530,  716,  373,  157,  186,  113
