 174,  319,  714,  543,  585, 1498, 1292,  930,  749,  646, 1481, 1639, 1760, 2887, 2018, 1927, 1620, 1710, 1361, 1639, 1778,  884, 2735, 2098, 3502, 4335, 3161, 1234,  554,  422,  308,  177
  97,   63,  131,  141,  331,  303,  244,  560,  311,  413,  516, 1025,  714, 1172,  870,  998,  651, 1331, 1163, 1080, 1146,  944,  902,  930,  647,  527,  585, 1291,  233,  101,  161,  117
 244,  516,  652, 1760, 1579, 1390, 1647, 1793, 1455, 2223, 4757, 2658, 2518, 4125, 2867, 3288, 3451, 3586, 2135, 2117, 1684, 3003, 2231, 1934, 3254, 5318, 3335, 2389, 1276,  816,  380,  332
 487,  837, 1032, 1457, 2439, 2461, 3905, 2105,  758, 1580, 2069, 2222, 1744, 3959, 2330, 1683, 4846, 2408, 1852, 2304, 1769, 1667, 2816, 1162, 1621, 3201, 2624, 1397, 1332,  957,  425,  970
 187,  228,  553, 1125, 1679, 1892, 2100, 2088,  745, 1608, 3486, 3511,  970, 3264, 1285, 2007, 2383, 2241,  720, 1556, 1225, 2475, 1733, 1345, 2989, 5378, 3163, 5711, 1709,  645,  433,  307
 220,  427,  804, 1881, 2376, 5107, 3183, 1989,  220, 1337, 2730, 1630,  909, 2298,  643, 1218,  852, 1157,  943, 1249, 1550, 2248, 1710, 1759, 3424, 5529, 4252, 2734, 2051, 1310,  750,  395
  72,   57,   91,  461,  387,  675,  705,  141,  221,   85,  206,  146,  122,  282,  160,  189,  229,  293, 1372,  354,  171,  588,  487,  316,  762,  801,  866,  963,  485,  150,   60,  345
 475, 1562,  512,  664,  753, 1541, 1507, 1005,  371,  548,  551,  566,  678, 1145,  774, 1160,  861, 1064,  801,  693,  823, 1644, 1889, 1786, 2905, 3088, 2306, 2014,  939,  580, 1622,  419
 272,  185,  631,  973,  917, 1637, 1609, 1148,  533,  412, 1990, 1041,  995, 1068,  397, 1434, 1529, 1769,  998, 1341, 1858, 2099, 2067, 2023, 2418, 2592, 2737, 1703,  962,  831, 2323,  135
 352,  579,  602, 1128, 1665,  588, 1667, 1108,  342,  671, 1313, 1023,  632,  618,  961,  868,  955,  369,  387,  588,  845, 1651, 1909, 1243, 2614, 3815, 4665, 2317, 1420, 1358,  640,  582
 388,  290,  277,  785, 1278, 1501,  770,  565,  225,  349,  816,  356,  616, 1022, 1209, 2031, 1654, 1053,  937, 2122,  830, 1320, 1076, 1780, 2266, 2612, 2163, 1145, 2860,  343,  225,  156
 192,  481,  306,  350,  719,  779,  784,  783,  325,  998, 2028, 1031,  951, 1574, 1853, 2198, 1372,  776,  505,  529, 1008, 1356,  940, 1146, 2691, 2960, 1547, 1085,  671,  413,  448,  277
 410,  601, 1356, 1789, 2659, 3060, 1880, 1750,  303,  534, 1564, 1185,  554,  781,  672, 1221,  784,  761,  860,  999, 1298, 1916, 2002, 1670, 2627, 3760, 3270, 1843,  688,  486,  607,  418
