 189,   56,  663,  353,  112, 1230,  599,  551,  771,  462, 1082,  485, 2155,  980, 3358,  786,  861, 1837,  279, 1571,  611,  523,  988,  416, 1477,  244, 1808,  356,  248,  279,   82,  382
 130,  451,  451,  341, 1119,  583,  405,  798,  287, 2136,  810, 2143, 1822, 2472, 1835, 1381, 2018, 1988, 1688, 1001, 1130,  537, 1966,  903,  908, 2064,  858, 2304,  331,  421,  277,  221
 524,  356,  370, 2234,  910, 1920, 1762, 1625, 1693,  629, 5203, 1636, 1570, 3849, 1822, 2855, 1301, 2005, 1653, 1530, 1032, 2212,  578, 1572, 1189, 2147, 2357,  555, 1143,  155,  243,  256
 338,  474, 1737, 1090, 2761, 2180, 3542, 2474,  531, 2880,  974, 2242, 2802, 1913, 3824, 1311, 5041, 3137,  894, 2589, 1255, 1106, 3409,  553, 2021, 2033, 2302, 1552, 1082, 1240,  249, 1201
 473,  927,  330, 2374, 2426, 2683, 2544, 2024,  533,  632, 5160, 2366,  346, 5153,  319, 2574, 1091, 1163, 1290,  952, 1226, 2469, 1166, 1963, 2089, 5167, 2270, 4372, 1487,  239,  456,  265
 241,   62,  760,  933, 1524, 3334, 1733, 1393,  147, 1077,  971,  717, 1085,  564, 1597,  463, 1315, 1156,  224, 1474, 1097, 1350, 1515, 1236, 2851, 2325, 3754, 1845, 1841, 1071,  254,  503
 280,  572,  228,  871, 1085, 1088, 1907,  164,  194, 1169, 1097,  371,  459, 2365,  420, 1341,  299,  656, 1962,  339,  648, 1327, 1286, 1057, 1592, 3117, 1585, 1735,  582,  288,  659,  324
 345, 1301,  780,  997,  392, 1960, 1192, 1059,  380,  188,  436,  377,  513,  605,  648,  726,  661,  618,  581,  683,  828, 1422,  740, 1646, 1499,  979, 1814,  998,  718,  166, 1380,  205
 255,  366,  808,  629, 1519, 1204, 1347, 1062,  146, 1158, 1653,  626, 1235, 1143, 1160, 1234,  831, 1378,  149, 1169, 1055, 1190, 2360,  693, 3385, 2555, 2739, 1972,  732, 1173, 2313,  284
 691,  449,  134, 2192,  770,  977, 1145, 1009,  514,  227, 1866,  418,  302, 1031,  609, 2033,  394,  368,  969,  339,  518, 1753,  681, 1816,  764, 3665, 2678, 1240, 1114,  559,  464,  400
 140,  291,  791,  196, 2662, 1021, 1734, 1056,  111, 1227,  564, 1007, 1470,  592, 1991,  661, 1617,  860,  218, 2358,  684,  558,  995,  362, 2235, 1979, 2181, 1204, 2583, 1031,  375,  251
 441,  733,  704, 1425, 1043, 2198,  861, 1013,  150,  716, 1590,  399,  813, 1504,  548, 1739,  484,  573,  385,  817,  640, 2354, 1119, 1394, 2205, 2733, 2074, 1106,  939,  353,  521,  191
 252,  220,  515,  684, 1135, 1303, 1059,  956,  294,  185, 1284,  415,  340,  816,  390, 1058,  962,  239,  395,  527,  955,  981,  767,  917, 1259, 2357, 2096,  715,  501,  166,  173,  233
  87,  422,  794,  323, 2467,  718, 1236,  348,  143, 1604, 1531, 1082,  804, 1786, 1455, 1382, 1485, 1017, 1136,  750, 1054,  995, 2205,  946, 3270, 3477, 1274, 2180,  376,  845,  564,  153
 297,  138,  326, 1490,  186, 2127, 1291, 1748,  917,  114, 1655,  491, 1055, 1794, 2688, 1461,  282, 1012,  618, 1597, 1341, 2596,  487, 1770, 2020, 2171, 2560,  921, 1240,  540,   98,  159
 181,  635,  346,  711, 1398, 2112, 1861,  413,  270, 2282, 1354, 1095, 1022, 2085, 2335, 1182, 2186,  586, 1848,  620, 1519, 1966, 2095, 1978, 2633, 2919, 1467, 1195,  578,  431,  260,  143
 178,  117,  413,  529,  655,  858,  717, 1709,  577,  285, 1031,  548, 1295,  578, 1675, 1150,  319, 1310,  364,  745, 1590, 1758,  857,  903, 1872, 1512, 1316,  957,  811,  510,  497,  274
 257,  195,  497,  816,  787,  830, 1203,  476,  145,  749, 1497,  609,  234, 1749,  217,  990, 1488,  269, 3253,  240,  866, 1516,  325, 1122, 1399, 1729, 1684,  752,  863,  322,  180,  270
 180,  974,  433,  445, 1338,  511,  851,  246,  354, 1104,  108,  729,  530,  322, 2117,  286, 1236,  784, 2422,  702,  381,  644,  929,  425,  899, 1243, 1441,  815,  428,  530,  321,  228
  82,  335,  599,  745,  600, 1370,  416,  883,  138,  230, 1541,  197,  442, 1094,  374,  953,  313,  720,  451,  612,  815,  920,  279,  573, 1315, 1411,  853,  682,  298,  119,  115,   85
  77,  234,  335,  682,  606,  359,  814,   62,   72,  643,  672,  329,  245,  957,  548,  248,  676,   84,  454,  127,  165,  592,  263,  452,  818,  718,  806,  408,  481,  179,  131,  283
  78,  251,  340,  348,  625,  464,  692,  430,   49,   90,  306,  370,  647,  127,  907,  423,  237,  314,   75,  297,  951,  314,  472,  602,  852,  941,  882,  590,  305,  131,  110,  657
 196,  225,  350,  878,  839,  849,  682,  232,  292,  682,  721,  235,  473, 1142,  255, 1203, 1143,  198,  770,  177,  676,  864,  466,  749, 1706, 1678,  649,  552,  216,  180,  111,   36
 216,  255,  169,  417,  726,  341,  439,  423,  292,  483,  166,  469,  783,  348, 1193,  666,  721, 1012,  237,  502, 1297,  614,  663,  658,  793, 1350, 1655,  688,  301,  100,  132,   87
  65,  112,  407,  314,  511, 1125,  331,  230,  103,  302,  797,   62,  576,  792,  495,  675,  425,  492,  641,  121,  536,  646,  350,  427,  858, 1005,  792,  284,  298,  172,  167,   64
 736,  137,  283,  338,  255,  275,  213,  134,  341,  769,  192,  435,   88,  257, 1136,  297,  592,  152,  138,  292,  259,  147,  127,  250,  520,  424,  498,  182,  224,  239,  242,  162
  94,   96,  176,  319,  249,  232,  345,  259,   68,  143,  249,  262,   89,   66,  218,   73,   50,  152, 2229,  284,  319,  163,  158,   68,  175,  199,  146,   35,   82,   40,   31,   27
 104,   81,  255,  199,  185,  183,   95,   38,  183,  108,  171,   35,  174,   39,   87,   42,   95,   46,  161,  135,   57,  183,   25,   41,  175,   94,   54,   59,  175,  148,  101,   27
  53,   25,  168,  101,   37,   55,  119,   77,  166,   55,   27,   69,   44,  109,  150,   36,   56,   53,   35,   84,  117,   97,   66,   56,  107,   28, 3222,   28,   42,   65,   71,   12
  30,   15,   31,   92,  208,   47,  156,   38,   81,  139,   45, 2187,   59,  139,   55,   21,   18,   66,   21,   55,  115,   49,   66,  157,   34,   31,   26,   14,   17,   21,   19,   33
  17,   34,   24,   43,   66,   18,   82,   44,   95,  415,   63,   26,   22,   16,   22,   74,  420,   28,   42,   29,   35,   52,   32,   18,   19,   18,    9,   25,   20,   20,   28,   24
  60,   15,   22,   32,   21,    9,   32,  412, 2224,   19,   19,   82,   31,   42,   61,   62,   50,   20,   43,   56,   62,   44,   25,   24,   19,   14,   32,  297,   18,   21,   21,   17
