  25,   16,  329,    7,   17,  268,  190,   17,  313,    9,   28,   12,    6,   20,  128,   26,    7,   22,   27,   10,   26,    6,   21,   13,   25,   12,    8,   23,   31,   29,   53,   87
  21,   10,   17,    8,    8,   18,   19,   26,    6,   20,    5,   24,   21,   35,   24,   45,    4,   17,  125,    9,   30,   14,   12,   17,   39,   16,   17, 1176,   39,   34,   44,   27
  21,   10,   18, 1092,   11,    6,   14,   29,  379,  177, 1552,   37,   21,    8,   37,   50,    5,    9,   25,   17,   12,    7,   37,   31,   62,   53,   11,   24,   31,   45,   27,   49
  17,    6,   34,    8,   21,   23, 1922,   12,    1,   28,    7,   12,  143,   30,   68,   32, 3385,   52,   27,   38,   32,   15, 1269,   13,  201,   14,   17,   13,   16,   19,   36,  829
   9,   10,   25,   13,   61,  325,   42,  106,   21,  223,    8,   29,   56,   45,   24,   15,   51,   27,   16,   36,   19,   12,   24,   15,   22,   11,   14, 2967,   15,   25,   44,   12
  21,    9,    9,   15,    7, 1296,   46,   36,   16,   18,   76,   87,   59,  188,   59,   21,   32,   42,   18,   37,   35,   17,   50,   38,   10,   14,   21,   27,   17,   41,   36,   14
  13,   12,    8,    6,   10,   44,   10,   13,   16,   36,   20,   33,  145,   53,   34,   17,   49,  230, 1100,  201,   10,   51,   38,   47,  253,   22,  140,   16,    9,   21,   12,  227
  10, 1269,   23,   29,   32,   19,   33,   95,    8,   13,   13,   15,   30,   23,  102,    8,    3,   23,    9,   11,   20,   22,   26,   30,   26,   38,   35,   22,   18,   12, 1270,   19
  13,   16,   13,   14,   19,  281,   24,   39,   56,   33,  353,    6,   42,   13,   33,   23,   11,   61,   21,   41,   14,   25,    6,   34,   20,   22,  150,   10,   16,   15, 1933,   13
  12,   23,   11,   63,   11,   16,    7,   32,   31,   46,  100,   13,   30,   20,   18,   23,   29,   48,   36,   88,   20,   29,   14,   34,   24,    7,   20,   20,   24,  343,   14,   16
  12,   10,   13,   12,   59,   10,   11,   85,   31,   19,   16,   37,   27,   11,   24,   49,   25,   60,   36, 1756,   21,   12,   16,   55,   36,    7,   21,   13, 2012,   21,   12,   14
  22,  202,    1,   13,   25,  126,   38,   25,   24,    7,   26,   75,  142,   65,   33,   79,   60,  135,    6,   39,   32,   25,   19,   32,  533,  115,   13,    7,   18,    5,   15,   23
   9,   47,   11,   10,   52,   33,   10,   13,   40,    9,  138,   13,   24,    9,   89,  169,   16,   62,   71,   37,    7,   17,   67,   26,   39,    6,   15,   34,   17,    7,   75,   15
