 271,  107,  399,  395,  622, 1918,  600,  388,  584,  309, 1750,  608,  541, 1157, 1377, 1863,  687,  844, 1223, 2337, 1698,  141,  841,  760,  916,  842,  880,  238,   94,  469,  902,  629
  74,  333,  383,  930,  705,  699,  797, 2078,  765, 1146,  691, 1721, 1721, 2254,  993, 1246, 1003, 2596, 2489, 1879, 1114, 1087, 1471,  839,  868,  896, 1712, 2271,  225,  272,  671,  572
 402,  451,  919, 1915,  720,  289, 1216, 4821, 2143, 1897, 2104, 1856, 3534, 5130,  920,  414, 2675, 6292, 2381,  585,  322, 3314, 3948, 1081,  493,  869, 1702, 2450,  750,  115,  634,  680
 359,  450, 1233, 1363, 1849, 1800, 3189, 2493, 1144, 1954, 2540, 1268, 1932, 4461, 1348, 1192, 5990, 3668, 1627, 1114, 2093, 2472, 3024,  925, 1502, 1842, 2242, 1288, 1463,  530,  179,  843
 697,  529,  645, 2003, 2528, 4758, 1977,  807,  520, 1964, 4781, 2058,  528, 1847, 1082, 3340, 1548,  708,  268, 2489, 3780, 1156,  546, 1018, 2832, 4311, 2064, 3546, 1681,  844, 1259,  723
 942,  355,  311, 1447, 2265, 6982, 2142, 1481,  810,  900, 2942,  961,  943, 3006,  725, 3013,  843, 2589, 1857, 1893, 2303, 1726, 2811,  766, 1846, 4637, 4222, 2136,  314,  901, 1907, 1668
 142,  305,  342,  686, 1070, 1446, 2275,  409,  479,  276, 1462,  193,  241,  658,  729,  822,  234,  719, 1969, 1072,  344,  778,  750,  866, 2156, 2275, 2427, 1500,  266,  171,  698,  869
1603, 1940, 2347,  768,  260, 1050, 1783, 3486,  954,  282,  496, 1056, 2771, 1742,  475, 1372,  685, 4687, 1757, 1067, 2439, 2281, 4152, 2270, 2510, 1345,  931, 3126, 1342,  766, 1767,  280
 979,  755, 1751,  621,  344,  730, 2106, 2380, 1861,  327, 2120,  945, 2436, 2092,  266,  485, 2071, 3146,  526,  961,  817, 3827, 3803, 2456, 1415, 1580, 2731, 3108, 1815,  498, 2435,  188
 502,  200,  129, 1287, 2139,  999,  780, 1551,  188,  640, 2070,  477, 1000,  161, 1677, 3579,  583,  684,  382, 1081, 1581,  996, 2608,  659, 1318, 2941, 3448, 1022,  308, 1378, 1368, 1367
 786,  485,  302, 1486, 2953, 2904, 1750, 1580,  499, 1064, 4680, 1278,  778,  655, 1875, 5965,  358,  534,  221, 4841, 3702,  335,  668,  615, 2570, 4142, 2164,  513, 2670, 1683, 3478, 2317
 501,  743,  972,  830, 1500, 1231, 1300,  900,  123,  578, 1983, 1050,  954, 1100,  403, 1207, 1627,  647,  168,  655, 1606, 2135, 1519,  959, 2617, 2651, 1673, 1390,  775,  554,  557,  204
 658,  712, 2054,  233,  381,  469,  378, 2016,  863,  218, 1255,  337, 2316, 2371,  237, 1123, 1779, 2045,  559, 1783, 3020, 2832, 2483, 1102, 1998, 1808, 1335, 2241, 1690,  582,  613,  219
 494,  407, 1544,  353,  693,  862,  972, 1104,  566,  325, 1527, 1635, 1181,  717, 1103,  776,  788, 1365, 1020,  533, 1710, 1846, 1305, 1517, 3291, 2406, 1662, 1862, 1766,  411,  185,   76
 245,  305,  177, 1284, 1569, 2357, 1307, 1443,  330, 1488, 1382,  985,  492,  752, 1415, 1857,  224, 1401,  955, 1509, 1206,  970, 1376, 1454, 2083, 2405, 2243,  536,  306,  337,  854,  569
