 241,  452,  447,  356,  856,  546,  631,  183,  707, 1244, 1196, 1242,  683, 3581,  458, 1305,  862,  786, 1807,  305,  850,  262, 1164,  964,  523, 2187,  356,  704,  218,  290,  313,  165
 299,   95,  414,  621,  426, 1061,  970, 1373, 1273,  231, 2178, 1121, 1356, 2679, 1741, 1787, 1029, 2025, 1401, 1481, 1001, 2391,  522, 1523, 1611,  993, 2170, 1463,  615,  129,  159,  262
 175,  704,  820, 1464, 1936,  621, 1527, 1359,  794, 3205, 2893, 2428, 2208, 2683, 2813, 1263, 2297, 2587, 1286, 1374, 1144,  916, 2012,  506, 1254, 2794,  837, 1956,  425, 1005,  248,  232
 404, 1011,  617, 2422, 2197, 2669, 4385, 2445, 1100,  984, 4290, 1581, 1128, 6600,  750, 2609, 4833, 1861, 2935, 1512, 1682, 2265, 2339, 1261, 1338, 3571, 2870,  828, 1157,  468,  358,  906
 333,  297, 1500, 1026, 2430, 2268, 2260, 2198,  442, 2796, 1652, 3698, 1834,  905, 2653,  694, 2124, 2282,  353, 1972, 1247, 1507, 1610, 1005, 3040, 2804, 3015, 4413, 1478,  944,  419,  504
 110,  438,  240, 1948, 1821, 4974, 2036,  898,  119,  402, 3340, 1046,  236, 4016,  388, 1967,  488, 1012, 1192,  545, 1253, 1959, 1185, 1409, 1557, 4570, 3276, 2040, 1394,  703,  851,  103
 261,   63,  617, 1005,  614, 2024, 1132,  909,  167,  422,  849,  168,  810,  397, 1280,  221,  589,  712, 1273,  951,  299,  889, 1012, 1101, 2239, 1203, 2404, 1384,  961,  847,   90,  624
 359, 1577,  398,  680, 1101, 1041, 1488,  508,  261,  721,  326,  311,  795, 1032, 1086,  829,  434, 1107,  356,  508,  642, 1114, 2238,  986, 1708, 2546, 1015, 1450,  259,  418, 1552,  118
 651,  479,  532, 1031,  650, 2273, 2281, 1115,  614,  257, 2313,  832,  386, 2007,  563, 1548, 1046,  622, 1106,  366, 1103, 2431, 1136, 2829, 1852, 3547, 2865, 1781, 1225,  320, 2388,  139
 260,  702, 1116,  292, 2763,  233, 1449,  780,  123, 1265,  495,  574, 1005,  180, 2098,  348, 1112,  601,  166, 1017,  339, 1156, 2627,  249, 2730, 1272, 3709, 1600,  813, 1562,  412,  448
 607,  220,  120, 2247,  851, 2680,  901, 1009,  420,  272, 1761,  476,  587, 1952,  675, 3012,  419,  532,  562, 1960,  532, 1303,  378, 1622,  689, 3274, 1549,  750, 2671,  114,  441,  286
 400,  649,  754,  613, 1884, 1090, 1583,  730,  158,  580, 1235,  865,  762,  744, 1201, 1221, 1271,  509,  201,  344, 1676,  994, 1293, 1250, 3330, 3441, 1990, 1363,  623,  593,  375,  212
 106,  528,  868,  681, 1603, 1209,  713,  399,  116,  931,  643,  339,  767,  346,  628,  828,  703,  346,  367,  204,  425, 1047, 1496,  634, 1552, 2356, 1312, 1229,  322,  546,  703,  195
 287,   59,  412, 1151,  312, 2001,  784, 1825,  433,   88, 1333,  972, 1009, 1074, 2224, 1270,  439,  783,  942, 1122, 1410, 2373,  816, 1663, 2586, 2538, 2792,  529, 1224,  295,   72,  192
 117,  681,  821,  547, 2258,  747, 1864,  439,  223, 2325,  723, 1025,  768, 1401, 2328, 1527, 1340,  789, 1559,  458, 1306, 1240, 1462, 1385, 2998, 3023, 1470, 1958,  726,  584,  592,  168
