 492,  124, 1080,  213,  381, 2286,  911,  144,  805,  627, 3157,  819,  177,  932, 2158, 2984,  945,  354,  401, 3092, 2772,  163,  433,  617, 1851, 1758,  959,  152,  272,  367,  552,  327
 799,  308,  952,  501, 1255, 3053, 1231,  752,  782, 1534, 4385, 1513,  329, 1373, 3464, 5056, 1462,  534,  690, 4365, 4540,  237,  294, 1049, 2389, 2489, 1266, 1334,  708,  595, 1033,  390
1390,  699, 1387, 1903, 2154, 3719, 2180,  735, 1038, 2415, 8797, 1666,  502, 2003, 4641, 7697, 2243,  622,  481, 5556, 6437,  359,  410, 1100, 2519, 4474,  963,  210, 1283, 1275, 1796,  824
2120, 1294, 2332, 1545, 3175, 7166, 5196,  786,  814, 2367, 7598, 3248,  952, 2180, 4769, 8381, 5077,  546,  418, 7787, 9617,  445, 2240,  674, 3477, 5700, 1891,  198, 1652, 2182, 2806, 2350
2184, 1510, 2310, 1388, 2590, 7012, 5178,  646,  777, 1347, 9709, 4108,  714, 1508, 3006, 8453, 1819,  739,  457, 5783, 7642,  448, 1579, 1089, 4585, 6697, 1673, 3310, 1797, 2358, 4052, 2483
1487,  631, 1469, 1112, 1532, 8072, 3256,  466,  849,  473, 6226, 1580,  833, 1759, 1042, 5179,  870,  520,  849, 4563, 5219,  444, 1715, 1030, 3373, 5405, 3024,  540, 1237, 2354, 4135, 2413
 941,  369,  873,  966, 1492, 2653, 2543,  295,  312,  268, 3091,  316,  434,  648,  453, 2339,  205,  458, 1781, 1615, 2694,  228, 1264,  843, 2341, 2723, 1752,  824,  336, 1051, 2111, 1561
 900, 1573,  641, 1315, 1436, 2967, 1741,  870,  299,  250, 1102,  301,  421,  432,  945, 3053,  488,  193,  482, 1912, 4275,  223, 1054,  862, 2071, 2689, 1352,  600,  259, 1231, 2730,  901
1059,  720,  617, 1660, 2286, 3730, 2032, 1067,  324, 1015, 5010, 1047,  535, 1049, 1275, 5238,  509,  421,  385, 3455, 6250,  510,  898, 1602, 4413, 4441, 2903,  469, 1015, 2221, 4227, 1053
1072,  829,  286, 2104, 2030, 1073, 1472,  916,  323, 1043, 2927,  448,  293,  215, 1156, 3818,  528,  326,  266, 2172, 4756,  321, 1069, 1168, 3353, 3234, 2465,  328, 1264, 2082, 2532, 3095
1042,  562,  326, 1896, 2065, 3661, 1600,  939,  303, 1374, 2939,  635,  305,  647, 2016, 5405,  523,  434,  241, 4314, 5084,  190,  674, 1197, 3005, 4346, 1351,  157, 3150, 1583, 2461, 2110
1283, 1407,  913, 1359, 2205, 4059, 2275, 1276,  127, 1775, 3912,  666,  304,  413, 1823, 6019,  529,  918,  595, 3410, 5311,  264, 1018, 1758, 4829, 5553, 1786,  206, 1442, 2431, 3046, 1865
1151,  912,  955, 1196, 1696, 3220, 1394, 1204,  216, 1000, 2824,  411,  295,  337,  700, 3287,  553,  571,  734, 1353, 3212,  272, 1125, 1093, 1996, 3325, 1635,  283,  838, 1424, 2191, 1670
 842,  649,  765, 1042, 1746, 3564, 1537,  874,  244, 1543, 3290,  927,  329, 1225, 2129, 3598,  214,  502, 1497, 3985, 4199,  378, 1891, 1618, 3852, 4102, 2228,  210,  796, 1483, 1461,  776
 863,  845,  715, 1105, 1899, 3569, 1690,  474,  200, 1896, 3144,  646,  357,  688, 1860, 3167,  239,  489, 1384, 3171, 2842,  296, 1268, 2112, 3377, 3734, 1949,  315, 1038, 1289, 1819,  829
 640,  559,  301, 1014, 1462, 3590, 1427,  843,  223, 2555, 2926,  616,  664, 1157, 2760, 3958,  286,  687, 1431, 4775, 4669,  898, 1044, 2603, 4378, 4305, 1558,  183,  957, 1100, 1388,  450
1128,  755,  224, 1489, 2030, 2178, 1258,  717,  412, 2207, 1777,  578,  443,  750, 2375, 2970,  292,  295, 1160, 2191, 4074,  750,  319, 1707, 3783, 3378,  951,  350, 1448, 1527, 1502,  549
