 320,  616,  620,  425,  146,  790, 2557,  501,  502,  351,  764, 2656, 1804,  334,  881, 1157, 2556, 1208,  268,  200, 2571,  998,  972,  460,  508, 1621, 2776,  671,  131,  278,  472,  746
 595, 1042,  684,  651,  502,  869, 3345, 1030,  153,  448, 1215, 5100, 2034,  224,  991, 1908, 4766, 2108,  447,  189, 3684, 4230,  834,  584,  517, 2757, 4491, 2293,  248,  537,  820, 1319
 886, 1838,  938, 2199,  788, 1022, 5426, 1626,  599, 1042, 4208, 7199, 3189,  296, 1065, 2569, 7209, 2299,  296,  419, 4435, 5764,  840,  604,  374, 4059, 5043, 1433,  278,  958, 1418, 2049
1275, 2127, 2045, 2043, 1223, 1619, 8182, 3884,  308,  822, 1329, 7521, 3733,  494, 1117, 2462, 11142, 2718,  365, 1135, 6046, 7232, 1947, 1138,  457, 5525, 8362, 1692,  369, 1585, 2017, 3631
 908, 1850, 2031, 2645, 1207, 1750, 7088, 3030,  314, 1185, 2498, 10200, 2064,  429,  957, 1865, 7901, 1974,  613, 1534, 5955, 7700,  788, 1889, 1033, 7369, 7292, 5853,  538, 1250, 2764, 3606
 448, 1207,  900, 2034,  984, 3252, 4476, 1845,  222,  716,  857, 5082, 1601,  600, 1219, 1078, 4012, 1051,  767, 1432, 4995, 5108,  638, 1648, 1434, 5604, 9238, 3766, 1265,  596, 1985, 3235
 628, 1345,  426, 1422,  794, 1189, 3084,  515,  130,  234,  216, 1049, 1112,  247,  681,  404, 1395,  628, 1555,  955, 2276, 2784,  505,  728, 1709, 2920, 4330, 3075,  954,  275, 1174, 2068
1356, 2203,  887,  875, 1026, 2156, 4177,  939,  300,  279,  386, 4037,  489,  280,  541,  766, 3390,  869,  144,  344, 2467, 4634, 1027,  926, 1008, 2552, 3727, 2352,  607,  367, 2605, 1243
1320, 1449, 1398,  678, 1211, 2244, 5387, 1445,  248,  294, 2214, 4038, 1580,  360,  925, 1892, 6196, 1091,  243,  685, 4153, 6826,  848, 1127, 1572, 5350, 7657, 3277,  336,  802, 3738, 1101
 884, 1240,  575,  570, 1516,  490, 3645,  972,  271,  170, 1074, 2766, 1067,  111,  751, 1336, 4411,  731,  269,  932, 3178, 6507,  801,  639,  774, 4881, 7459, 2623,  254, 1307, 1982, 3012
